SECTOR ID;SECTOR TITLE;AREA ID;AREA TITLE;AREA CODE;SEAT ID;ROW POSITION;SEAT POSITION;ROW NUMBER;SEAT NUMBER
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;c44e1d47-3858-4fe5-ae50-8546cb8d7f1d;11;8;11;4
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;b09c4414-d225-477d-be73-123dc67fc082;FONDO NORTE BAJO 50;F. NORTE BAJO 50;0f47ab35-d068-4da8-8b37-8547bae4b945;8;15;8;9
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;2692b60e-a67e-401f-a83b-8550f23eb6b6;7;3;7;14
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;b09c4414-d225-477d-be73-123dc67fc082;FONDO NORTE BAJO 50;F. NORTE BAJO 50;53daf99c-b258-4f35-ab01-855caff84b1d;6;13;6;5
3f2fd8e1-65cc-4b6b-958e-4c95ab17e111;PREFERENCIA;7ef8e220-15b7-489d-bf47-1001a7b469df;PREFERENCIA ALTA 140;PREFERENCIA ALTA 140;6ca6a270-752d-485b-a25d-85b8450eba85;4;8;22;2
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;b09c4414-d225-477d-be73-123dc67fc082;FONDO NORTE BAJO 50;F. NORTE BAJO 50;43c04133-f012-418a-82e1-85c93202270d;6;16;6;11
3f2fd8e1-65cc-4b6b-958e-4c95ab17e111;PREFERENCIA;9c3bbc4e-7894-460a-beef-11fc8349eff3;GRADA PISTA PREFERENCIA 034;PREFERENCIA BAJA 034;cdc38ef6-6944-45d3-a25e-86059b74dd4d;6;3;6;16
3f2fd8e1-65cc-4b6b-958e-4c95ab17e111;PREFERENCIA;7ef8e220-15b7-489d-bf47-1001a7b469df;PREFERENCIA ALTA 140;PREFERENCIA ALTA 140;29174a7d-f68d-4864-884e-8622251fe476;6;15;24;11
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;b09c4414-d225-477d-be73-123dc67fc082;FONDO NORTE BAJO 50;F. NORTE BAJO 50;57ad0f50-5ce0-4c07-b11c-86301ccb925a;12;11;12;1
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;bb4ecc21-b8f0-49bb-b92d-864b9431a20d;1;6;1;8
3f2fd8e1-65cc-4b6b-958e-4c95ab17e111;PREFERENCIA;c4df2380-4529-4eec-b1c5-117f2ff250da;PREFERENCIA ALTA 32 - VISIBILIDAD REDUCIDA;PREFERENCIA ALTA 32;7b342578-5de4-42a1-be5c-86d190fa4646;9;8;33;8
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;a6629f94-4082-4cfd-9dbe-0fbd8aa07560;FONDO NORTE BAJO 42;F. NORTE BAJO 42;f24e352b-42b8-40b1-94a4-871d1e28e5de;8;2;8;20
3f2fd8e1-65cc-4b6b-958e-4c95ab17e111;PREFERENCIA;7ef8e220-15b7-489d-bf47-1001a7b469df;PREFERENCIA ALTA 140;PREFERENCIA ALTA 140;fd1873a7-093d-43f9-8a8b-8756a1b4c25f;1;2;19;14
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;94db5441-a306-46dc-9e16-875d36080b82;9;11;9;1
ed7e8b80-7848-411b-93a8-fd4c203ed298;FONDO SUR;a363dc86-fb75-4d44-9147-14f406e21b29;FONDO SUR BAJO 26;F. SUR BAJO 26;8232a362-fca7-4699-84a7-8789f1657669;9;14;9;7
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;a6629f94-4082-4cfd-9dbe-0fbd8aa07560;FONDO NORTE BAJO 42;F. NORTE BAJO 42;d2fbf4fe-1a39-4d1d-9aad-87a448afc553;8;15;8;9
ed7e8b80-7848-411b-93a8-fd4c203ed298;FONDO SUR;a363dc86-fb75-4d44-9147-14f406e21b29;FONDO SUR BAJO 26;F. SUR BAJO 26;e4f0c1eb-9b17-489d-842c-87b3e5364ad5;11;3;11;14
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;a6629f94-4082-4cfd-9dbe-0fbd8aa07560;FONDO NORTE BAJO 42;F. NORTE BAJO 42;b2ecba19-88c9-45cf-9e12-87f47ad1fb3f;7;19;7;17
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;9658d894-c474-46a5-8456-881067b3f26b;1;3;1;14
3f2fd8e1-65cc-4b6b-958e-4c95ab17e111;PREFERENCIA;c4df2380-4529-4eec-b1c5-117f2ff250da;PREFERENCIA ALTA 32 - VISIBILIDAD REDUCIDA;PREFERENCIA ALTA 32;f696a772-4a9f-48d1-af34-8875e6f230e9;9;18;33;13
ed7e8b80-7848-411b-93a8-fd4c203ed298;FONDO SUR;a363dc86-fb75-4d44-9147-14f406e21b29;FONDO SUR BAJO 26;F. SUR BAJO 26;e8574a2f-3ac1-45ba-b4e1-89d41a40e7a8;10;1;10;18
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;a6629f94-4082-4cfd-9dbe-0fbd8aa07560;FONDO NORTE BAJO 42;F. NORTE BAJO 42;b0b61b43-323c-4851-9992-8a01ede0fd55;5;3;5;22
3f2fd8e1-65cc-4b6b-958e-4c95ab17e111;PREFERENCIA;7ef8e220-15b7-489d-bf47-1001a7b469df;PREFERENCIA ALTA 140;PREFERENCIA ALTA 140;50bb82f6-4102-4367-9234-8a7a2f65c94c;3;14;21;9
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;a6629f94-4082-4cfd-9dbe-0fbd8aa07560;FONDO NORTE BAJO 42;F. NORTE BAJO 42;c4b57cad-a814-44c4-a1d4-8af57400e09c;9;1;9;18
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;f58ec417-5f74-4e67-b3be-8b2dc9bf54b9;4;14;4;7
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;e8b77fe3-62e1-4df3-91c8-8b5651436f28;3;11;3;1
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;f03dad0a-d992-45a2-baab-8b717a522e39;11;4;11;12
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;b09c4414-d225-477d-be73-123dc67fc082;FONDO NORTE BAJO 50;F. NORTE BAJO 50;991ffb5b-4c3b-48a4-bfa2-8b7c839153b2;5;4;5;12
ed7e8b80-7848-411b-93a8-fd4c203ed298;FONDO SUR;a363dc86-fb75-4d44-9147-14f406e21b29;FONDO SUR BAJO 26;F. SUR BAJO 26;b59a58c6-1147-454d-993f-8c631a4389c9;8;2;8;16
ed7e8b80-7848-411b-93a8-fd4c203ed298;FONDO SUR;a363dc86-fb75-4d44-9147-14f406e21b29;FONDO SUR BAJO 26;F. SUR BAJO 26;59bd0e9b-2b17-4afc-96ce-8cf9f9bb12e5;6;1;6;18
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;b09c4414-d225-477d-be73-123dc67fc082;FONDO NORTE BAJO 50;F. NORTE BAJO 50;cc8d2c3a-251c-4cda-9a4c-8d0471c434d8;5;6;5;8
3f2fd8e1-65cc-4b6b-958e-4c95ab17e111;PREFERENCIA;9c3bbc4e-7894-460a-beef-11fc8349eff3;GRADA PISTA PREFERENCIA 034;PREFERENCIA BAJA 034;1a804c0b-592d-45c8-9eee-8d13d034b670;3;4;3;14
ed7e8b80-7848-411b-93a8-fd4c203ed298;FONDO SUR;a363dc86-fb75-4d44-9147-14f406e21b29;FONDO SUR BAJO 26;F. SUR BAJO 26;c98a6b26-eac7-4ba7-a8f8-8d20d4f604af;9;5;9;10
ed7e8b80-7848-411b-93a8-fd4c203ed298;FONDO SUR;a363dc86-fb75-4d44-9147-14f406e21b29;FONDO SUR BAJO 26;F. SUR BAJO 26;87dbc11a-c5a9-4fc1-81e8-8d323d8477c8;6;8;6;4
3f2fd8e1-65cc-4b6b-958e-4c95ab17e111;PREFERENCIA;9c3bbc4e-7894-460a-beef-11fc8349eff3;GRADA PISTA PREFERENCIA 034;PREFERENCIA BAJA 034;d3ff8806-4838-4e65-a550-8d4281351989;3;12;3;1
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;a6629f94-4082-4cfd-9dbe-0fbd8aa07560;FONDO NORTE BAJO 42;F. NORTE BAJO 42;44bde32b-865e-44bf-9396-8d841851411a;9;2;9;20
ed7e8b80-7848-411b-93a8-fd4c203ed298;FONDO SUR;a363dc86-fb75-4d44-9147-14f406e21b29;FONDO SUR BAJO 26;F. SUR BAJO 26;098456b8-f5b9-4505-9f6b-8d954845695e;11;1;11;18
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;360e0402-d52c-49b4-b1cd-8da229386f8f;8;7;8;6
ed7e8b80-7848-411b-93a8-fd4c203ed298;FONDO SUR;a363dc86-fb75-4d44-9147-14f406e21b29;FONDO SUR BAJO 26;F. SUR BAJO 26;bb4a90f5-67bc-4e44-a35d-8dc97d7175c9;5;17;5;13
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;6c4e93b2-e7b5-42a8-a991-8dfaa53c9850;11;17;11;13
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;54767bc5-f93f-441f-8b8e-8dfdfc8bd4b1;3;6;3;8
3f2fd8e1-65cc-4b6b-958e-4c95ab17e111;PREFERENCIA;9c3bbc4e-7894-460a-beef-11fc8349eff3;GRADA PISTA PREFERENCIA 034;PREFERENCIA BAJA 034;0b535834-9f87-4b22-ac06-8e2d5c2ac427;6;14;6;5
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;b4497cb2-80dc-4e05-a02c-8ed6bca4009b;8;1;8;18
ed7e8b80-7848-411b-93a8-fd4c203ed298;FONDO SUR;a363dc86-fb75-4d44-9147-14f406e21b29;FONDO SUR BAJO 26;F. SUR BAJO 26;53f689fb-e22a-4443-9c39-8f4fa4fee2e0;4;13;4;5
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;b09c4414-d225-477d-be73-123dc67fc082;FONDO NORTE BAJO 50;F. NORTE BAJO 50;495d8ef6-c3f3-4d96-8d87-8f7906e3b86a;10;16;10;11
3f2fd8e1-65cc-4b6b-958e-4c95ab17e111;PREFERENCIA;7ef8e220-15b7-489d-bf47-1001a7b469df;PREFERENCIA ALTA 140;PREFERENCIA ALTA 140;51279f67-97ee-4d2c-a777-90054af63eca;1;11;19;3
ed7e8b80-7848-411b-93a8-fd4c203ed298;FONDO SUR;a363dc86-fb75-4d44-9147-14f406e21b29;FONDO SUR BAJO 26;F. SUR BAJO 26;b127737a-10e3-4fe3-9a76-9050c8df29f7;7;5;7;10
ed7e8b80-7848-411b-93a8-fd4c203ed298;FONDO SUR;a363dc86-fb75-4d44-9147-14f406e21b29;FONDO SUR BAJO 26;F. SUR BAJO 26;351c76d2-cb49-4e80-9bda-9067748a8fc8;3;17;3;13
3f2fd8e1-65cc-4b6b-958e-4c95ab17e111;PREFERENCIA;9c3bbc4e-7894-460a-beef-11fc8349eff3;GRADA PISTA PREFERENCIA 034;PREFERENCIA BAJA 034;8352d117-d042-487c-a1ad-90690dfccef6;4;20;4;17
3f2fd8e1-65cc-4b6b-958e-4c95ab17e111;PREFERENCIA;7ef8e220-15b7-489d-bf47-1001a7b469df;PREFERENCIA ALTA 140;PREFERENCIA ALTA 140;271f157b-f5d1-493e-954d-90b090580e55;2;6;20;6
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;45d2fa2d-11b6-49b2-8991-90b69f0145cd;7;15;7;9
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;b09c4414-d225-477d-be73-123dc67fc082;FONDO NORTE BAJO 50;F. NORTE BAJO 50;ebe794de-16f2-46b8-9f17-90e38087b3aa;12;7;12;6
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;6f2e652b-b11c-4157-a20a-90eaedc9dbf3;2;12;2;3
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;728c276e-a137-4bc6-8c22-90faa0921aff;1;2;1;16
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;b09c4414-d225-477d-be73-123dc67fc082;FONDO NORTE BAJO 50;F. NORTE BAJO 50;808f9ed6-18b5-4bfe-86da-91317c46b22e;6;3;6;14
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;a6629f94-4082-4cfd-9dbe-0fbd8aa07560;FONDO NORTE BAJO 42;F. NORTE BAJO 42;790d7da6-0b45-4742-beea-914cefdf2591;6;13;6;5
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;a6629f94-4082-4cfd-9dbe-0fbd8aa07560;FONDO NORTE BAJO 42;F. NORTE BAJO 42;ae668eaf-9dc0-4684-b74e-915e589e97b7;8;19;8;17
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;b09c4414-d225-477d-be73-123dc67fc082;FONDO NORTE BAJO 50;F. NORTE BAJO 50;6aa27f37-3488-4aca-9aa9-9163bf0e7a18;7;11;7;1
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;a6629f94-4082-4cfd-9dbe-0fbd8aa07560;FONDO NORTE BAJO 42;F. NORTE BAJO 42;2a8d3e5f-db45-4b39-809b-9171b47f19dd;2;16;2;11
ed7e8b80-7848-411b-93a8-fd4c203ed298;FONDO SUR;a363dc86-fb75-4d44-9147-14f406e21b29;FONDO SUR BAJO 26;F. SUR BAJO 26;0eef8789-06c8-4d61-b3f3-918eea62b306;5;2;5;16
ed7e8b80-7848-411b-93a8-fd4c203ed298;FONDO SUR;a363dc86-fb75-4d44-9147-14f406e21b29;FONDO SUR BAJO 26;F. SUR BAJO 26;9366d1f1-ebdc-4552-bdca-9210da105b23;6;4;6;12
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;3bd8b84b-4ccf-4c17-bc0b-92344d06302b;10;18;10;15
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;1f175484-f010-49bb-8c7e-92578510a02f;5;4;5;12
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;b09c4414-d225-477d-be73-123dc67fc082;FONDO NORTE BAJO 50;F. NORTE BAJO 50;54f3c2ff-1a14-4664-8948-9263c64caea0;9;17;9;13
3f2fd8e1-65cc-4b6b-958e-4c95ab17e111;PREFERENCIA;9c3bbc4e-7894-460a-beef-11fc8349eff3;GRADA PISTA PREFERENCIA 034;PREFERENCIA BAJA 034;348ee8a6-481b-486a-ad31-926bd5efc042;3;19;3;15
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;a6629f94-4082-4cfd-9dbe-0fbd8aa07560;FONDO NORTE BAJO 42;F. NORTE BAJO 42;c1d35d81-06e8-4da1-98fb-929415c2aa5b;6;15;6;9
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;b09c4414-d225-477d-be73-123dc67fc082;FONDO NORTE BAJO 50;F. NORTE BAJO 50;967445e3-7280-4809-91b3-92d40d92692a;6;19;6;17
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;4eecb260-5c10-490b-9ad8-92e12dd5da5c;2;7;2;6
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;b09c4414-d225-477d-be73-123dc67fc082;FONDO NORTE BAJO 50;F. NORTE BAJO 50;dfbeba95-e3f2-4344-8cd1-92fc75002023;7;8;7;4
3f2fd8e1-65cc-4b6b-958e-4c95ab17e111;PREFERENCIA;9c3bbc4e-7894-460a-beef-11fc8349eff3;GRADA PISTA PREFERENCIA 034;PREFERENCIA BAJA 034;de54baca-0c2b-4ada-91ae-9306c16b9cac;6;17;6;11
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;a6629f94-4082-4cfd-9dbe-0fbd8aa07560;FONDO NORTE BAJO 42;F. NORTE BAJO 42;e4e9e77c-1780-4099-b8b1-931828f11e4c;4;15;4;9
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;a6629f94-4082-4cfd-9dbe-0fbd8aa07560;FONDO NORTE BAJO 42;F. NORTE BAJO 42;50bf9246-1154-424f-96ea-9335b11042a6;5;14;5;7
3f2fd8e1-65cc-4b6b-958e-4c95ab17e111;PREFERENCIA;9c3bbc4e-7894-460a-beef-11fc8349eff3;GRADA PISTA PREFERENCIA 034;PREFERENCIA BAJA 034;58a02183-f5ed-4a57-888d-933d8849e703;4;17;4;11
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;d42e172e-6c72-4b64-b195-934c4145f0f1;3;17;3;13
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;ed57db67-a126-4d88-a179-93d9e817e1d6;8;11;8;1
3f2fd8e1-65cc-4b6b-958e-4c95ab17e111;PREFERENCIA;7ef8e220-15b7-489d-bf47-1001a7b469df;PREFERENCIA ALTA 140;PREFERENCIA ALTA 140;e11082a0-9772-401a-a4fb-9442f9993bb0;5;6;23;6
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;a6629f94-4082-4cfd-9dbe-0fbd8aa07560;FONDO NORTE BAJO 42;F. NORTE BAJO 42;7c613aa4-31a0-42a7-a7ae-9454e9ced1a5;12;12;12;3
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;b09c4414-d225-477d-be73-123dc67fc082;FONDO NORTE BAJO 50;F. NORTE BAJO 50;3f3dc969-4035-40d3-9104-94b4b4ee3016;12;19;12;17
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;a6629f94-4082-4cfd-9dbe-0fbd8aa07560;FONDO NORTE BAJO 42;F. NORTE BAJO 42;c6872ff6-f797-4846-b787-94b53ebd3352;7;2;7;20
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;a6629f94-4082-4cfd-9dbe-0fbd8aa07560;FONDO NORTE BAJO 42;F. NORTE BAJO 42;4dcf1d80-ba5b-446c-a2ba-94e3bab22aa5;10;9;10;34
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;5f450af7-3e99-44ad-8eca-9531198acfe8;12;3;12;14
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;b09c4414-d225-477d-be73-123dc67fc082;FONDO NORTE BAJO 50;F. NORTE BAJO 50;6dd1ce83-077a-493b-b04c-9559d4e1551a;12;6;12;8
ed7e8b80-7848-411b-93a8-fd4c203ed298;FONDO SUR;a363dc86-fb75-4d44-9147-14f406e21b29;FONDO SUR BAJO 26;F. SUR BAJO 26;fe4f8d50-f394-4640-98f9-9561d9a182de;3;18;3;15
3f2fd8e1-65cc-4b6b-958e-4c95ab17e111;PREFERENCIA;9c3bbc4e-7894-460a-beef-11fc8349eff3;GRADA PISTA PREFERENCIA 034;PREFERENCIA BAJA 034;03f6b2a6-b1d2-47bc-ba76-95aed5c442e6;4;3;4;16
3f2fd8e1-65cc-4b6b-958e-4c95ab17e111;PREFERENCIA;9c3bbc4e-7894-460a-beef-11fc8349eff3;GRADA PISTA PREFERENCIA 034;PREFERENCIA BAJA 034;41d432c7-58c9-41e1-a266-95ed3e85b283;6;15;6;7
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;b09c4414-d225-477d-be73-123dc67fc082;FONDO NORTE BAJO 50;F. NORTE BAJO 50;2a338b18-59a9-4e42-a420-95f56c35ffc6;6;12;6;3
ed7e8b80-7848-411b-93a8-fd4c203ed298;FONDO SUR;a363dc86-fb75-4d44-9147-14f406e21b29;FONDO SUR BAJO 26;F. SUR BAJO 26;7151a4ed-4a6f-4537-aba1-960f2d97a19e;3;11;3;1
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;853ae4b7-0ce6-442e-8c58-961be0374acf;1;12;1;3
3f2fd8e1-65cc-4b6b-958e-4c95ab17e111;PREFERENCIA;7ef8e220-15b7-489d-bf47-1001a7b469df;PREFERENCIA ALTA 140;PREFERENCIA ALTA 140;96eb750a-7d06-4015-b325-9691c482237b;4;7;22;4
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;a6629f94-4082-4cfd-9dbe-0fbd8aa07560;FONDO NORTE BAJO 42;F. NORTE BAJO 42;763d9035-15f8-418a-8879-96e37029a52f;6;14;6;7
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;49febb61-1a9c-483e-ac4b-97b8c2abe2d1;9;1;9;18
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;e0a81b1e-d448-41b8-8f6b-97e48c132388;8;17;8;13
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;a6629f94-4082-4cfd-9dbe-0fbd8aa07560;FONDO NORTE BAJO 42;F. NORTE BAJO 42;c168bf31-06ab-45fc-a5e4-97e8095dadf4;7;9;7;34
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;a6629f94-4082-4cfd-9dbe-0fbd8aa07560;FONDO NORTE BAJO 42;F. NORTE BAJO 42;ab8ef763-f35b-460c-8e1c-980cf3dbac65;2;12;2;3
ed7e8b80-7848-411b-93a8-fd4c203ed298;FONDO SUR;a363dc86-fb75-4d44-9147-14f406e21b29;FONDO SUR BAJO 26;F. SUR BAJO 26;d810c2ac-ad3b-4865-ad5d-981661919cde;5;14;5;7
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;b09c4414-d225-477d-be73-123dc67fc082;FONDO NORTE BAJO 50;F. NORTE BAJO 50;464b5d07-6277-41c7-bede-982759bf3388;11;4;11;12
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;b09c4414-d225-477d-be73-123dc67fc082;FONDO NORTE BAJO 50;F. NORTE BAJO 50;02fe4ede-8967-4e09-aa0b-989b09e885d3;12;15;12;9
3f2fd8e1-65cc-4b6b-958e-4c95ab17e111;PREFERENCIA;7ef8e220-15b7-489d-bf47-1001a7b469df;PREFERENCIA ALTA 140;PREFERENCIA ALTA 140;8e0bea5b-0d84-4476-878f-98a419562f00;5;17;23;15
3f2fd8e1-65cc-4b6b-958e-4c95ab17e111;PREFERENCIA;7ef8e220-15b7-489d-bf47-1001a7b469df;PREFERENCIA ALTA 140;PREFERENCIA ALTA 140;a234b42a-95f6-4bf3-b184-9908f5c4b1df;6;3;24;12
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;33268d5b-e5e9-4dc2-aed8-9933adee259d;6;7;6;6
3f2fd8e1-65cc-4b6b-958e-4c95ab17e111;PREFERENCIA;9c3bbc4e-7894-460a-beef-11fc8349eff3;GRADA PISTA PREFERENCIA 034;PREFERENCIA BAJA 034;b25377a5-5d64-4004-b286-9937b340733b;6;12;6;1
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;b09c4414-d225-477d-be73-123dc67fc082;FONDO NORTE BAJO 50;F. NORTE BAJO 50;e0b5a1bd-d530-49b3-ace2-998bc9e13a01;7;17;7;13
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;b09c4414-d225-477d-be73-123dc67fc082;FONDO NORTE BAJO 50;F. NORTE BAJO 50;f8364ba7-3819-45b6-8f35-99d921d0f991;2;6;2;8
3f2fd8e1-65cc-4b6b-958e-4c95ab17e111;PREFERENCIA;9c3bbc4e-7894-460a-beef-11fc8349eff3;GRADA PISTA PREFERENCIA 034;PREFERENCIA BAJA 034;42d8fefa-6900-46b9-87aa-9a1301dbb905;4;6;4;10
ed7e8b80-7848-411b-93a8-fd4c203ed298;FONDO SUR;a363dc86-fb75-4d44-9147-14f406e21b29;FONDO SUR BAJO 26;F. SUR BAJO 26;1d9c4eed-530b-4bd9-a868-9a9e27be994c;5;13;5;5
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;a6629f94-4082-4cfd-9dbe-0fbd8aa07560;FONDO NORTE BAJO 42;F. NORTE BAJO 42;60cf9c04-700d-4565-bed3-9aeac1b3bcbf;12;2;12;20
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;dfd63cb0-dbb0-4760-8515-0b8124eb657d;FONDO NORTE BAJO 51;F. NORTE BAJO 51;03de5a4b-8f73-437e-8747-9b531969d348;3;4;3;12
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;a6629f94-4082-4cfd-9dbe-0fbd8aa07560;FONDO NORTE BAJO 42;F. NORTE BAJO 42;20859d73-abf9-4858-a23d-9bdf0f6ebf5a;11;12;11;3
eb7629a2-e993-4e3a-8b69-6e56cdcea022;FONDO NORTE;a6629f94-4082-4cfd-9dbe-0fbd8aa07560;FONDO NORTE BAJO 42;F. NORTE BAJO 42;c3c2f207-3701-434b-883c-9c125dac3220;6;8;6;32
